Rbr.županije;Županija;Oznaka GROP;Grad/opæina;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AGRAMERI - NEZAVISNA LISTA;AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, HRVATSKA RADIÆEVSKA STRANKA - HRS, PROMIJENIMO HRVATSKU - PH, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";BLOK UMIROVLJENICI ZAJEDNO - BUZ;CENTAR;DOMOVINSKI POKRET - DP, ZELENA LISTA;FOKUS;GRAÐANSKO-LIBERALNI SAVEZ - GLAS, DEMOKRATI;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;MOST;MOŽEMO! - POLITIÈKA PLATFORMA, ZAGREB JE NAŠ!, NOVA LJEVICA - NL, ZELENA ALTERNATIVA - ODRŽIVI RAZVOJ HRVATSKE - Zelena alternativa - ORaH, ZA GRAD;NARODNA STRANKA - REFORMISTI - REFORMISTI;NEZAVISNA LISTA TOMISLAV STOJAK - NLTS;POKRET ZA MODERNU HRVATSKU;RADNIÈKA FRONTA - RF;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP;KANDIDACIJSKA LISTA GRUPE BIRAÈA -  ŽELJKO TOKIÆ;VESNA ŠKARE OŽBOLT - NEZAVISNA LISTA - VESNA ŠKARE OŽBOLT-NL;ZAGORSKA STRANKA ZA ZAGREB - ZSZ
21;GRAD ZAGREB;grad;GRAD ZAGREB;435;TRNAVA;DJEÈJI VRTIÆ JABUKA;RESNIÈKI PUT 88;1296;455;453;444;9;4;1;2;64;7;1;93;14;0;67;0;4;28;101;2;2;1;1;32;2;17;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;436;TRNAVA;DJEÈJI VRTIÆ JABUKA;RESNIÈKI PUT 88;1300;507;504;489;15;1;2;1;61;5;9;73;8;9;75;1;1;37;151;0;2;0;0;35;1;15;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;437;MALEŠNICA;PROSTORIJE MJESNOG ODBORA;ULICA IVANE BRLIÆ - MAŽURANIÆ 18;1412;676;674;664;10;4;6;1;51;0;3;67;10;8;90;0;11;61;261;1;2;0;3;64;2;16;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;438;MALEŠNICA;OŠ MALEŠNICA;ULICA ANTE TOPIÆ - MIMARE 36;1305;604;602;591;11;2;1;2;47;4;3;49;15;3;64;1;8;51;262;1;3;0;1;42;0;30;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;439;MALEŠNICA;OŠ MALEŠNICA;ULICA ANTE TOPIÆ - MIMARE 36;1339;597;593;584;9;3;2;1;33;2;2;64;22;5;61;1;8;68;229;1;1;0;2;51;1;24;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;440;MALEŠNICA;OŠ MALEŠNICA;ULICA ANTE TOPIÆ - MIMARE 36;1355;626;626;615;11;2;3;0;46;2;5;59;21;1;85;0;16;53;218;0;1;0;6;66;1;23;7
21;GRAD ZAGREB;grad;GRAD ZAGREB;441;MALEŠNICA;OŠ MALEŠNICA;ULICA ANTE TOPIÆ - MIMARE 36;1369;651;649;641;8;2;6;0;43;2;0;56;31;2;74;0;17;64;256;0;4;0;2;47;1;33;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;442;MALEŠNICA;OŠ MALEŠNICA;ULICA ANTE TOPIÆ - MIMARE 36;1320;620;620;603;17;3;4;0;53;2;3;40;19;4;88;1;10;41;239;1;4;2;4;45;1;28;11
21;GRAD ZAGREB;grad;GRAD ZAGREB;443;DONJA KUSTOŠIJA;OŠ OTONA IVEKOVIÆA;ULICA STJEPKA PASANCA 3;1183;518;518;509;9;0;0;2;49;2;3;71;25;2;44;3;3;20;221;0;0;1;4;40;1;16;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;444;DONJA KUSTOŠIJA;OŠ OTONA IVEKOVIÆA;ULICA STJEPKA PASANCA 3;1001;492;492;481;11;3;0;0;34;2;5;52;16;10;44;1;15;50;193;0;1;0;5;34;0;15;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;445;DONJA KUSTOŠIJA;OŠ OTONA IVEKOVIÆA;ULICA STJEPKA PASANCA 3;996;457;457;446;11;4;2;1;54;1;4;32;7;4;59;1;11;21;168;0;0;1;0;41;4;29;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;446;STENJEVEC-JUG;GIMNAZIJA LUCIJANA VRANJANINA;TRG HRVATSKIH PAVLINA 1;1264;525;525;509;16;2;1;2;24;2;0;47;25;4;56;1;8;77;198;1;0;1;1;44;1;14;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;447;STENJEVEC-JUG;GIMNAZIJA LUCIJANA VRANJANINA;TRG HRVATSKIH PAVLINA 1;1233;545;545;538;7;1;4;0;39;0;2;80;12;5;95;1;9;43;181;2;0;0;5;36;0;19;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;448;STENJEVEC-JUG;GIMNAZIJA LUCIJANA VRANJANINA;TRG HRVATSKIH PAVLINA 1;1196;547;547;540;7;2;2;1;57;4;6;62;16;2;51;0;9;42;218;0;1;1;0;40;4;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;449;STENJEVEC-JUG;GIMNAZIJA LUCIJANA VRANJANINA;TRG HRVATSKIH PAVLINA 1;1189;531;530;525;5;4;2;0;27;2;3;65;10;5;77;0;15;50;173;0;0;1;2;64;3;17;5
21;GRAD ZAGREB;grad;GRAD ZAGREB;450;STENJEVEC-JUG;DRUŠTVENI DOM STENJEVEC;SAMOBORSKA CESTA 71/1;1156;493;491;486;5;2;0;0;32;2;1;40;16;1;55;1;10;31;214;0;0;1;4;46;1;26;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;451;STENJEVEC-JUG;DRUŠTVENI DOM STENJEVEC;SAMOBORSKA CESTA 71/1;1195;531;525;522;3;3;0;0;31;0;2;54;14;1;54;0;5;26;246;1;1;1;4;65;0;14;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;452;ŠPANSKO-JUG;OŠ ŠPANSKO ORANICE;DJEÈJI TRG 1;1122;581;581;572;9;1;8;0;36;2;3;62;21;2;34;3;5;38;262;2;4;0;5;51;10;22;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;453;ŠPANSKO-JUG;OŠ ŠPANSKO ORANICE;DJEÈJI TRG 1;1109;549;549;540;9;2;5;0;32;0;5;44;8;7;36;5;6;52;241;2;6;2;8;54;3;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;454;ŠPANSKO-JUG;OŠ ŠPANSKO ORANICE;DJEÈJI TRG 1;1127;578;578;575;3;3;8;0;40;1;3;57;19;10;57;0;2;35;261;1;1;0;2;57;3;14;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;455;ŠPANSKO-JUG;OŠ ŠPANSKO ORANICE;DJEÈJI TRG 1;1163;639;639;630;9;1;4;1;49;3;8;58;17;4;47;3;3;45;309;1;3;3;3;42;4;22;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;456;ŠPANSKO-JUG;OŠ ŠPANSKO ORANICE;DJEÈJI TRG 1;1112;644;642;631;11;4;8;1;23;2;6;67;12;0;49;4;22;58;308;0;8;0;3;28;4;24;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;457;ŠPANSKO-JUG;OŠ TITUŠA BREZOVAÈKOG;ŠPANSKO 1;1307;661;661;653;8;2;19;0;34;2;2;57;11;3;82;1;3;69;273;3;1;1;5;63;1;18;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;458;ŠPANSKO-JUG;OŠ TITUŠA BREZOVAÈKOG;ŠPANSKO 1;1298;638;638;632;6;3;12;0;34;3;5;56;12;5;57;0;3;55;278;3;2;0;2;73;1;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;459;ŠPANSKO-JUG;OŠ TITUŠA BREZOVAÈKOG;ŠPANSKO 1;1316;592;592;581;11;6;3;2;27;4;1;81;25;2;74;1;6;57;213;0;0;2;0;51;3;21;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;460;ŠPANSKO-JUG;OŠ TITUŠA BREZOVAÈKOG;ŠPANSKO 1;1326;592;592;584;8;5;1;3;10;2;6;60;14;1;70;0;7;48;245;3;1;0;3;63;0;39;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;461;ŠPANSKO-JUG;OŠ TITUŠA BREZOVAÈKOG;ŠPANSKO 1;1357;689;689;678;11;20;15;2;40;2;7;55;25;9;74;2;10;33;284;2;1;0;5;56;4;31;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;462;ŠPANSKO-SJEVER;PROSTORIJE MJESNOG ODBORA;TRG IVANA KUKULJEVIÆA 9;1257;649;649;637;12;1;10;1;41;5;5;76;18;5;47;1;10;49;260;2;2;0;1;88;0;15;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;463;ŠPANSKO-SJEVER;DJEÈJI VRTIÆ MALEŠNICA-PODRUÈNI OBJEKT;ULICA DOBRIŠE CESARIÆA 4;1018;540;539;536;3;3;4;1;22;3;3;40;18;4;67;0;11;31;243;0;0;0;2;54;0;28;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;464;ŠPANSKO-SJEVER;DJEÈJI VRTIÆ MALEŠNICA-PODRUÈNI OBJEKT;ULICA DOBRIŠE CESARIÆA 4;983;480;480;474;6;0;15;0;26;3;6;48;13;5;52;0;7;26;192;0;3;0;4;51;0;21;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;465;ŠPANSKO-SJEVER;DJEÈJI VRTIÆ MALEŠNICA-PODRUÈNI OBJEKT;ULICA DOBRIŠE CESARIÆA 4;1013;469;469;460;9;1;19;1;28;1;3;39;7;2;68;2;2;36;178;0;3;0;4;47;0;19;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;466;ŠPANSKO-SJEVER;OŠ ANTE KOVAÈIÆA;KOTARNICA 17;1289;597;597;591;6;0;9;3;39;1;3;44;20;5;70;0;18;61;235;1;3;2;0;47;0;27;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;467;ŠPANSKO-SJEVER;OŠ ANTE KOVAÈIÆA;KOTARNICA 17;1405;769;769;753;16;3;14;0;59;3;3;72;27;1;76;1;6;85;309;0;2;0;4;43;3;42;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;468;ŠPANSKO-SJEVER;OŠ ANTE KOVAÈIÆA;KOTARNICA 17;1274;634;634;629;5;2;3;0;56;0;0;59;16;3;64;0;6;80;257;1;6;0;3;54;0;16;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;469;ŠPANSKO-SJEVER;OŠ ANTE KOVAÈIÆA;KOTARNICA 17;1338;597;597;587;10;3;6;0;36;1;4;49;21;4;62;1;9;58;250;0;5;1;3;51;3;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;470;VRAPÈE-JUG;PROSTORIJE MJESNOG ODBORA;MEDARSKA ULICA 80B;1139;485;485;477;8;3;2;0;45;3;0;54;17;7;53;1;8;26;193;5;2;0;3;34;0;18;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;471;VRAPÈE-JUG;PROSTORIJE MJESNOG ODBORA;MEDARSKA ULICA 80B;1224;470;470;460;10;4;0;0;27;4;3;60;8;1;40;4;2;44;183;4;5;1;2;32;1;32;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;472;VRAPÈE-JUG;PROSTORIJE MJESNOG ODBORA;MEDARSKA ULICA 80B;1127;476;476;465;11;4;4;2;38;3;5;65;13;1;50;1;4;22;188;6;1;0;0;20;3;32;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;473;VRAPÈE-JUG;PROSTORIJE MJESNOG ODBORA;MEDARSKA ULICA 80B;1126;429;429;424;5;0;1;0;33;2;3;38;11;0;51;0;3;35;192;2;1;1;2;28;0;21;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;474;VRAPÈE-JUG;DJEÈJI VRTIÆ ŠPANSKO-PODRUÈNI OBJEKT;VI. ORANIÈKI ODVOJAK 4;877;478;478;470;8;3;2;0;26;1;2;43;21;3;45;0;2;34;240;0;0;0;1;28;0;17;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;475;VRAPÈE-JUG;DJEÈJI VRTIÆ ŠPANSKO-PODRUÈNI OBJEKT;VI. ORANIÈKI ODVOJAK 4;890;472;472;464;8;0;1;1;30;1;2;35;13;0;39;2;1;45;241;0;3;1;0;38;3;7;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;476;GAJNICE;OŠ DRAGUTINA DOMJANIÆA;GAJNICE 31;1367;668;668;652;16;1;1;0;40;8;6;65;19;8;61;1;8;28;306;1;6;1;4;64;1;19;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;477;GAJNICE;OŠ DRAGUTINA DOMJANIÆA;GAJNICE 31;1390;643;642;627;15;9;2;1;38;7;5;48;16;6;65;1;3;28;277;2;2;2;3;67;4;35;6
21;GRAD ZAGREB;grad;GRAD ZAGREB;478;GAJNICE;OŠ DRAGUTINA DOMJANIÆA;GAJNICE 31;1372;617;617;606;11;8;3;2;44;7;6;66;26;7;50;1;16;19;252;2;2;1;4;58;0;27;5
21;GRAD ZAGREB;grad;GRAD ZAGREB;479;GAJNICE;PROSTORIJE MJESNOG ODBORA;ARGENTINSKA ULICA 5;957;399;399;391;8;2;0;2;43;4;2;33;11;12;23;1;5;20;177;2;2;1;0;36;3;11;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;480;GAJNICE;CENTAR ZA KULTURU I OBRAZOVANJE SUSEDGRAD-DVORANA;ARGENTINSKA ULICA 5;987;451;451;442;9;0;3;2;23;3;9;46;16;1;48;0;1;25;176;1;0;2;2;51;1;32;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;481;GAJNICE;PODRUÈNI URED SUSEDGRAD;SIGETJE 2;1299;652;652;639;13;0;2;4;38;3;3;74;24;3;66;1;8;26;275;0;1;2;4;69;3;27;6
21;GRAD ZAGREB;grad;GRAD ZAGREB;482;GORNJE VRAPÈE;OŠ GORNJE VRAPÈE;VRAPÈANSKA ULICA 188;1277;590;590;575;15;2;1;8;70;2;7;60;7;3;45;2;16;33;223;2;2;0;3;57;5;25;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;483;GORNJE VRAPÈE;OŠ GORNJE VRAPÈE;VRAPÈANSKA ULICA 188;1250;575;575;558;17;56;36;7;61;67;25;39;157;4;9;0;2;57;28;7;0;0;0;0;0;0;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;484;GORNJE VRAPÈE;OŠ GORNJE VRAPÈE;VRAPÈANSKA ULICA 188;1235;545;545;533;12;2;1;3;66;5;6;62;9;7;42;2;11;27;216;3;2;0;4;32;0;31;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;485;GORNJI STENJEVEC;PROSTORIJE MJESNOG ODBORA;DUBRAVICA 109A;1500;665;665;649;16;2;1;0;39;3;8;55;37;1;62;0;12;43;307;1;0;2;1;31;0;42;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;486;GORNJI STENJEVEC;PROSTORIJE MJESNOG ODBORA;DUBRAVICA 109A;1416;613;613;602;11;2;4;2;60;5;10;51;30;6;49;5;10;55;231;1;3;0;0;49;1;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;487;PERJAVICA-BORÈEC;OŠ STENJEVEC;BOLNIÈKA CESTA 92;1553;745;744;734;10;5;4;1;54;2;7;95;26;7;79;0;10;50;298;2;2;1;2;60;1;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;488;PERJAVICA-BORÈEC;OŠ DRAGUTINA TADIJANOVIÆA;BOLNIÈKA CESTA 60A;1229;619;619;602;17;3;2;1;27;8;6;62;11;6;78;0;9;35;276;1;2;0;1;46;0;25;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;489;PERJAVICA-BORÈEC;OŠ DRAGUTINA TADIJANOVIÆA;BOLNIÈKA CESTA 60A;1261;596;596;592;4;2;0;1;26;2;6;34;14;4;47;1;5;33;346;0;1;0;7;47;1;11;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;490;PERJAVICA-BORÈEC;OŠ DRAGUTINA TADIJANOVIÆA;BOLNIÈKA CESTA 60A;1297;657;657;641;16;0;0;0;40;6;5;73;12;6;69;0;10;49;269;1;2;2;4;58;2;32;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;491;PERJAVICA-BORÈEC;PROSTORIJE MJESNOG ODBORA;MEDPOTOKI 32;1166;511;511;502;9;2;5;2;29;6;1;42;21;10;31;0;6;32;226;1;1;0;2;54;0;28;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;492;PERJAVICA-BORÈEC;PROSTORIJE MJESNOG ODBORA;MEDPOTOKI 32;1035;438;438;431;7;3;1;0;34;5;6;31;14;2;44;1;1;41;183;0;2;1;0;29;2;27;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;493;PODSUSED;PROSTORIJE MJESNOG ODBORA;DUBRAVICA 109A;622;211;211;208;3;4;3;0;15;0;0;17;6;3;18;0;3;22;81;0;0;0;0;23;0;13;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;494;PODSUSED;PROSTORIJE MJESNOG ODBORA;DOMSKA ULICA 1;499;202;202;198;4;1;2;0;50;3;2;34;8;0;15;3;6;6;46;0;0;2;0;14;0;5;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;495;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1058;535;535;528;7;0;2;0;23;1;3;69;26;3;43;1;10;43;212;3;6;5;2;39;1;33;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;496;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1067;454;454;442;12;5;1;0;26;4;10;40;8;2;42;0;9;29;194;0;1;5;2;37;0;26;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;497;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1096;434;434;424;10;0;4;2;25;2;1;29;15;2;46;0;8;34;188;1;1;0;0;38;2;20;6
21;GRAD ZAGREB;grad;GRAD ZAGREB;498;PODSUSED;OŠ BANA JOSIPA JELAÈIÆA;PODGRADSKI ODVOJAK 1;1091;500;500;483;17;0;3;3;30;1;2;47;15;2;40;2;5;32;216;2;0;3;4;52;2;22;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;499;STENJEVEC-SJEVER;PROSTORIJE MJESNOG ODBORA;CRNOJEZERSKA ULICA 20;1418;548;548;542;6;2;3;2;12;8;7;76;17;2;57;0;7;36;219;4;5;1;4;54;0;25;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;500;STENJEVEC-SJEVER;PROSTORIJE MJESNOG ODBORA;CRNOJEZERSKA ULICA 20;1406;578;578;569;9;8;3;1;41;4;4;39;24;1;66;0;7;34;251;2;3;1;1;47;0;30;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;501;STENJEVEC-SJEVER;PROSTORIJE MJESNOG ODBORA;ULICA KERESTINEÈKIH ŽRTAVA 31;1459;665;663;656;7;4;5;0;46;2;3;69;15;7;53;2;6;42;307;4;3;0;4;53;1;27;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;502;STENJEVEC-SJEVER;PROSTORIJE MJESNOG ODBORA;ULICA KERESTINEÈKIH ŽRTAVA 31;1440;701;701;691;10;1;2;0;47;7;5;68;19;3;73;1;8;41;308;1;3;0;1;61;0;34;8
21;GRAD ZAGREB;grad;GRAD ZAGREB;503;VRAPÈE CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1374;618;617;604;13;2;6;1;38;5;4;57;21;6;62;3;13;42;245;1;3;0;1;56;1;35;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;504;VRAPÈE CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1330;560;560;548;12;2;2;4;56;4;1;61;10;4;75;1;17;26;216;0;3;0;0;34;0;29;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;505;VRAPÈE CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1337;592;590;582;8;3;1;4;57;5;6;52;11;1;48;0;5;36;274;0;1;1;1;61;0;14;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;506;VRAPÈE CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1355;638;638;622;16;1;4;2;49;4;2;66;19;4;75;2;4;46;256;0;2;1;4;39;4;32;6
21;GRAD ZAGREB;grad;GRAD ZAGREB;507;VRAPÈE CENTAR;OŠ GROFA JANKA DRAŠKOVIÆA;VRAPÈANSKA ULICA 7;1354;633;633;614;19;2;3;2;56;3;7;64;13;5;61;0;8;40;271;3;2;0;3;36;0;33;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;508;GRAÈANI;OŠ GRAÈANI;GRAÈANI 4A;1354;704;703;691;12;0;4;0;52;2;5;109;18;0;103;1;9;64;240;0;1;0;2;50;2;28;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;509;GRAÈANI;OŠ GRAÈANI;GRAÈANI 4A;1353;689;688;676;12;2;0;0;52;1;4;101;20;6;88;2;8;36;263;3;1;0;4;50;3;31;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;510;GRAÈANI;OŠ GRAÈANI;GRAÈANI 4A;1355;673;673;666;7;4;1;1;46;2;6;164;11;3;72;0;8;43;210;1;0;1;2;48;1;39;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;511;GRAÈANI;OŠ GRAÈANI;GRAÈANI 4A;1373;712;712;695;17;3;0;1;56;1;5;149;20;2;84;1;7;36;231;0;3;0;0;62;6;28;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;512;MARKUŠEVEC;OŠ MARKUŠEVEC;MARKUŠEVEÈKA CESTA 160;1333;682;682;670;12;3;2;2;105;3;7;107;7;4;75;2;37;35;200;0;0;0;0;29;3;49;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;513;MARKUŠEVEC;OŠ MARKUŠEVEC;MARKUŠEVEÈKA CESTA 160;1319;628;628;613;15;4;0;1;59;4;8;94;13;1;54;1;56;34;203;0;0;2;2;28;8;40;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;514;MARKUŠEVEC;OŠ MARKUŠEVEC;MARKUŠEVEÈKA CESTA 160;1330;684;684;667;17;3;0;1;94;3;5;99;11;8;67;0;46;38;205;1;2;0;0;30;4;47;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;515;MARKUŠEVEC;OŠ MARKUŠEVEC, PODRUÈNA ŠKOLA BAÈUN;MARKUŠEVEÈKA CESTA 38;736;377;377;360;17;1;2;0;38;4;2;65;3;3;73;1;9;20;91;1;0;1;2;14;1;28;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;516;MARKUŠEVEC;DRUŠTVENI DOM BIDROVEC;BIDROVEÈKA CESTA 30;904;486;485;471;14;1;0;3;64;5;6;75;2;5;37;2;38;14;126;1;0;0;1;30;5;55;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;517;MLINOVI;PROSTORIJE MJESNOG ODBORA;JAHORINSKA ULICA 5;801;468;462;453;9;6;1;1;40;2;7;60;6;5;63;0;0;23;173;1;0;1;0;38;4;21;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;518;MLINOVI;PROSTORIJE MJESNOG ODBORA;JAHORINSKA ULICA 5;846;467;467;460;7;6;0;2;19;0;6;49;4;3;64;1;8;41;196;0;1;0;1;34;1;23;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;519;ŠESTINE;PROSTORIJE MJESNOG ODBORA;ŠESTINSKI TRG 10;1522;789;789;777;12;3;1;3;77;3;8;72;22;10;115;0;8;50;318;0;0;1;3;49;1;32;1
21;GRAD ZAGREB;grad;GRAD ZAGREB;520;ŠESTINE;PROSTORIJE MJESNOG ODBORA;ŠESTINSKI TRG 10;1491;828;827;814;13;4;3;0;69;3;12;115;6;3;120;0;15;35;313;2;2;0;3;57;2;46;4
21;GRAD ZAGREB;grad;GRAD ZAGREB;521;VIDOVEC;OŠ MARKUŠEVEC - PODRUÈNA ŠKOLA VIDOVEC;VIDOVEC 51;930;580;580;562;18;2;0;3;118;3;3;75;4;2;74;1;25;19;141;4;2;1;2;23;3;55;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;522;ADAMOVEC;PROSTORIJE MJESNOG ODBORA;ULICA KNEZA ADAMA 1;729;382;382;365;17;3;1;1;80;3;2;37;7;3;57;0;4;16;80;1;1;2;2;43;1;21;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;523;BELOVAR;VATROGASNI DOM BELOVAR;VARAŽDINSKA ULICA 36;415;200;200;199;1;2;3;1;65;0;2;36;4;1;15;0;0;4;50;1;0;0;0;8;0;7;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;524;BLAGUŠA;VATROGASNI DOM;BLAGUŠKA ULICA 63;535;281;281;267;14;2;6;0;50;4;3;32;6;3;19;0;1;17;85;1;2;0;0;18;1;15;2
21;GRAD ZAGREB;grad;GRAD ZAGREB;525;BUDENEC;PROSTORIJE MJESNOG ODBORA;BUDENEÈKA CESTA 20A;350;191;191;187;4;5;1;0;37;0;3;15;6;2;26;0;0;12;33;0;4;0;1;22;0;20;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;526;CENTAR;PODRUÈNI URED SESVETE;TRG DRAGUTINA DOMJANIÆA 4;1263;467;467;460;7;0;5;2;50;3;5;53;5;2;45;1;6;47;178;0;1;0;1;27;2;27;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;527;CERJE-SESVETE;OŠ SESVETSKI KRALJEVEC - PODRUÈNA ŠKOLA CERJE;PODOLNICA 8;358;198;192;187;5;0;3;0;31;0;1;33;1;1;27;2;2;9;41;0;0;1;0;28;0;7;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;528;DOBRODOL;PROSTORIJE MJESNOG ODBORA;DOBRODOLSKA CESTA 24;1424;612;612;593;19;3;4;1;72;2;3;90;12;7;82;0;2;57;180;0;2;1;0;50;3;19;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;529;DRENÈEC;PROSTORIJE MJESNOG ODBORA;ULICA SLOBODE 8;122;70;70;67;3;1;2;0;39;0;0;4;0;0;2;0;0;1;8;0;0;0;0;9;0;1;0
21;GRAD ZAGREB;grad;GRAD ZAGREB;530;DUMOVEC;PROSTORIJE MJESNOG ODBORA;ULICA VINKA SEDINIÆA 30A;885;322;322;310;12;3;1;0;59;1;1;55;1;0;45;1;1;33;59;0;2;0;1;25;1;18;3
21;GRAD ZAGREB;grad;GRAD ZAGREB;531;ÐURÐEKOVEC;PROSTORIJE MJESNOG ODBORA;GLAVNA CESTA 35A;636;305;305;296;9;2;3;0;75;2;1;32;2;2;23;1;2;12;71;1;2;1;0;38;1;23;2
